Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
275.16,TraderOne,Tick,749,678,71,-71,153800,152700,15151,267549,288849,OK
275.63,TraderOne,Tick,749,687,62,-71,152800,152700,15013,1642887,274787,OK
275.78,TraderOne,Tick,749,687,62,-62,152800,152700,15013,264087,270287,OK
275.94,TraderOne,Tick,749,687,62,-62,152800,152700,15013,264087,270287,OK
276.41,TraderOne,Tick,749,687,62,-62,152800,153000,15013,264087,251687,OK
276.41,TraderOne,Tick,749,687,62,-62,152800,153100,15013,264087,245487,OK
276.88,TraderOne,Tick,749,687,62,-62,152800,153100,15013,264087,245487,OK
276.88,TraderOne,Tick,759,687,72,-62,152400,153100,14860,-1262760,246640,OK
277.35,TraderOne,Tick,759,687,72,-72,152400,153100,14860,265240,243640,OK
277.5,TraderOne,Tick,759,687,72,-72,152400,152900,14860,265240,243640,OK
277.97,TraderOne,Tick,759,687,72,-72,152400,152900,14860,265240,243640,OK
277.97,TraderOne,Tick,759,687,72,-72,152400,152900,14860,265240,243640,OK
278.28,TraderOne,Tick,759,687,72,-72,152400,152900,14860,265240,243640,OK
278.44,TraderOne,Tick,759,687,72,-72,152400,153000,14860,265240,243640,OK
279.07,TraderOne,Tick,759,687,72,-72,152400,153200,14860,265240,243640,OK
279.38,TraderOne,Tick,759,687,72,-72,152400,153200,14860,265240,243640,OK
279.53,TraderOne,Tick,759,687,72,-72,152400,153200,14860,265240,243640,OK
279.85,TraderOne,Tick,759,687,72,-72,152400,153200,14860,265240,243640,OK
279.85,TraderOne,Tick,759,687,72,-72,152400,153200,14860,265240,243640,OK
280.16,TraderOne,Tick,759,687,72,-72,152400,153200,14860,265240,243640,OK
280.63,TraderOne,Tick,759,687,72,-72,152400,152800,14860,265240,243640,OK
280.63,TraderOne,Tick,759,687,72,-72,152400,152800,14860,265240,243640,OK
281.25,TraderOne,Tick,759,687,72,-72,152400,152600,14860,265240,250840,OK
281.41,TraderOne,Tick,759,687,72,-72,152400,152700,14860,265240,243640,OK
281.57,TraderOne,Tick,759,687,72,-72,152400,152700,14860,265240,243640,OK
282.03,TraderOne,Tick,759,687,72,-72,152400,152700,14860,265240,243640,OK
282.35,TraderOne,Tick,759,687,72,-72,152800,152700,14860,265240,272440,OK
282.35,TraderOne,Tick,759,687,72,-72,152800,152700,14860,265240,272440,OK
282.82,TraderOne,Tick,759,697,62,-62,152800,152800,15166,265934,265934,OK
282.82,TraderOne,Tick,759,697,62,-62,152800,152800,15166,265934,265934,OK
283.44,TraderOne,Tick,759,707,52,-52,152800,152800,15472,264628,264628,OK
283.44,TraderOne,Tick,759,707,52,-52,152800,152800,15472,264628,264628,OK
283.75,TraderOne,Tick,759,707,52,-52,152800,152800,15472,264628,264628,OK
284.07,TraderOne,Tick,769,707,62,-62,152300,152800,15320,267780,249180,OK
284.22,TraderOne,Tick,769,717,52,-52,153400,152800,15167,268933,284533,OK
284.53,TraderOne,Tick,769,717,52,-52,153400,152800,15167,268933,284533,OK
284.69,TraderOne,Tick,779,717,62,-52,152400,152800,15014,-1256914,252486,OK
285.0,TraderOne,Tick,779,717,62,-62,152400,153100,15014,273086,254486,OK
285.47,TraderOne,Tick,788,717,71,-62,152800,153300,14876,-1101976,256424,OK
285.63,TraderOne,Tick,788,727,61,-71,153900,153500,14723,1812677,295977,OK
285.63,TraderOne,Tick,788,727,61,-61,153900,153500,14723,276677,294977,OK
286.41,TraderOne,Tick,788,727,61,-61,153900,153900,14723,276677,276677,OK
286.72,TraderOne,Tick,788,727,61,-61,153900,153600,14723,276677,294977,OK
286.72,TraderOne,Tick,788,727,61,-61,153900,153600,14723,276677,294977,OK
287.19,TraderOne,Tick,788,727,61,-61,153900,153500,14723,276677,294977,OK
287.35,TraderOne,Tick,788,727,61,-61,153900,153500,14723,276677,294977,OK
287.35,TraderOne,Tick,793,727,66,-61,153400,153500,14646,-490246,270654,OK
287.66,TraderOne,Tick,793,727,66,-66,153400,153600,14646,277254,264054,OK
287.97,TraderOne,Tick,793,727,66,-66,153400,153600,14646,277254,264054,OK
288.28,TraderOne,Tick,793,727,66,-66,153400,153600,14646,277254,264054,OK
288.6,TraderOne,Tick,793,727,66,-66,153400,153400,14646,277254,277254,OK
288.75,TraderOne,Tick,793,727,66,-66,153400,153400,14646,277254,277254,OK
289.07,TraderOne,Tick,793,727,66,-66,153400,153400,14646,277254,277254,OK
289.38,TraderOne,Tick,793,727,66,-66,153400,153400,14646,277254,277254,OK
289.38,TraderOne,Tick,793,727,66,-66,153400,153400,14646,277254,277254,OK
289.85,TraderOne,Tick,793,727,66,-66,153400,153400,14646,277254,277254,OK
290.0,TraderOne,Tick,793,727,66,-66,153400,153400,14646,277254,277254,OK
290.32,TraderOne,Tick,793,727,66,-66,153400,153500,14646,277254,270654,OK
290.63,TraderOne,Tick,793,727,66,-66,153400,153500,14646,277254,270654,OK
290.63,TraderOne,Tick,793,727,66,-66,153400,153500,14646,277254,270654,OK
290.94,TraderOne,Tick,801,737,64,-56,153200,153500,14369,-947069,261731,OK
291.41,TraderOne,Tick,801,737,64,-64,153200,153500,14369,280131,260931,OK
291.41,TraderOne,Tick,801,737,64,-64,153200,153500,14369,280131,260931,OK
291.72,TraderOne,Tick,801,747,54,-64,153900,153500,14215,1817285,298485,OK
292.03,TraderOne,Tick,801,747,54,-54,153900,153500,14215,282285,298485,OK
292.35,TraderOne,Tick,801,747,54,-54,153900,153500,14215,282285,298485,OK
292.66,TraderOne,Tick,801,757,44,-54,153900,153500,14061,1819439,297639,OK
292.66,TraderOne,Tick,801,757,44,-44,153900,153600,14061,282439,295639,OK
293.13,TraderOne,Tick,801,777,24,-24,153900,153600,14677,285823,293023,OK
293.13,TraderOne,Tick,801,777,24,-24,153900,153600,14677,285823,293023,OK
293.6,TraderOne,Tick,801,797,4,-4,153900,153400,15293,289207,290407,OK
293.91,TraderOne,Tick,801,807,-6,6,153900,153400,15601,292899,291099,OK
293.91,TraderOne,Tick,801,807,-6,6,153900,153400,15601,292899,291099,OK
294.38,TraderOne,Tick,801,808,-7,7,153900,153400,15632,293168,291068,OK
294.38,TraderOne,Tick,801,808,-7,7,153900,153400,15632,293168,291068,OK
294.85,TraderOne,Tick,801,818,-17,7,154000,153400,15478,1830322,291222,OK
295.16,TraderOne,Tick,801,828,-27,27,153800,153500,15786,298014,289914,OK
295.16,TraderOne,Tick,801,828,-27,27,153800,153500,15786,298014,289914,OK
295.78,TraderOne,Tick,801,848,-47,47,153700,153500,16402,301398,291998,OK
296.1,TraderOne,Tick,801,849,-48,48,153700,153500,16433,301467,291867,OK
296.25,TraderOne,Tick,801,849,-48,48,153700,153500,16433,301467,291867,OK
296.41,TraderOne,Tick,801,849,-48,48,153700,153500,16433,301467,291867,OK
296.72,TraderOne,Tick,801,849,-48,48,153700,153400,16433,301467,287067,OK
296.88,TraderOne,Tick,801,849,-48,48,153700,153400,16433,301467,287067,OK
297.5,TraderOne,Tick,801,849,-48,48,153700,153200,16433,301467,287067,OK
297.82,TraderOne,Tick,801,849,-48,48,153700,153300,16433,301467,287067,OK
298.13,TraderOne,Tick,801,859,-58,48,153800,153500,16279,1837621,285221,OK
298.13,TraderOne,Tick,811,859,-48,58,153100,153600,16126,-1230226,320174,OK
298.44,TraderOne,Tick,821,859,-38,38,153100,153600,16432,310468,321868,OK
298.91,TraderOne,Tick,831,859,-28,28,153100,153600,16738,315162,323562,OK
298.91,TraderOne,Tick,831,859,-28,28,153100,153600,16738,315162,323562,OK
299.38,TraderOne,Tick,851,859,-8,8,153100,153400,17350,322550,324950,OK
299.38,TraderOne,Tick,851,859,-8,8,153100,153400,17350,322550,324950,OK
299.69,TraderOne,Tick,851,859,-8,8,153100,153500,17350,322550,324950,OK
300.0,TraderOne,Tick,851,859,-8,8,153100,153700,17350,322550,324950,OK
300.32,TraderOne,Tick,851,859,-8,8,153100,153700,17350,322550,324950,OK
300.63,TraderOne,Tick,851,859,-8,8,153100,153600,17350,322550,324950,OK
300.94,TraderOne,Tick,851,859,-8,8,153100,153600,17350,322550,324950,OK
300.94,TraderOne,Tick,851,859,-8,8,153100,153600,17350,322550,324950,OK
301.25,TraderOne,Tick,851,859,-8,8,153100,153700,17350,322550,324950,OK
301.57,TraderOne,Tick,851,859,-8,8,153100,153600,17350,322550,324950,OK
301.88,TraderOne,Tick,851,859,-8,8,153100,153600,17350,322550,324950,OK
301.88,TraderOne,Tick,851,859,-8,8,153100,153600,17350,322550,324950,OK
302.19,TraderOne,Tick,851,859,-8,8,153100,153600,17350,322550,324950,OK
302.5,TraderOne,Tick,851,859,-8,8,153100,153600,17350,322550,324950,OK
302.82,TraderOne,Tick,861,859,2,8,153300,153600,17197,-1210297,325103,OK
302.97,TraderOne,Tick,861,859,2,-2,153700,153500,17197,324703,325103,OK
303.6,TraderOne,Tick,871,859,12,-2,153000,153300,17044,-1207144,322256,OK
303.6,TraderOne,Tick,871,859,12,-12,153000,153400,17044,325856,322256,OK
304.07,TraderOne,Tick,871,859,12,-12,153000,153400,17044,325856,322256,OK
304.22,TraderOne,Tick,871,869,2,-12,154000,153200,16890,1863010,331610,OK
304.38,TraderOne,Tick,871,869,2,-2,154000,153200,16890,330010,330610,OK
304.85,TraderOne,Tick,871,869,2,-2,154000,153100,16890,330010,330610,OK
305.0,TraderOne,Tick,881,879,2,-2,153700,152900,16584,335316,335916,OK
305.16,TraderOne,Tick,881,879,2,-2,152500,152900,16584,334316,333716,OK
305.63,TraderOne,Tick,881,879,2,-2,152500,152900,16584,334316,333716,OK
305.78,TraderOne,Tick,881,879,2,-2,152500,152700,16584,334316,333916,OK
305.94,TraderOne,Tick,881,879,2,-2,152500,152800,16584,334316,333716,OK
306.1,TraderOne,Tick,881,879,2,-2,152500,152800,16584,334316,333716,OK
306.72,TraderOne,Tick,881,879,2,-2,152500,152600,16584,334316,334116,OK
307.03,TraderOne,Tick,881,879,2,-2,152500,152600,16584,334316,334116,OK
307.35,TraderOne,Tick,881,879,2,-2,152500,152900,16584,334316,333716,OK
307.35,TraderOne,Tick,881,879,2,-2,152500,152900,16584,334316,333716,OK
307.82,TraderOne,Tick,881,879,2,-2,152500,152900,16584,334316,333716,OK
307.97,TraderOne,Tick,881,879,2,-2,152500,152900,16584,334316,333716,OK
308.13,TraderOne,Tick,881,879,2,-2,152500,152900,16584,334316,333716,OK
308.44,TraderOne,Tick,881,879,2,-2,152500,152900,16584,334316,333716,OK
308.75,TraderOne,Tick,881,879,2,-2,152500,152900,16584,334316,333716,OK
308.91,TraderOne,Tick,881,879,2,-2,152500,152900,16584,334316,333716,OK
309.38,TraderOne,Tick,881,879,2,-2,152500,152900,16584,334316,333716,OK
309.53,TraderOne,Tick,891,889,2,-2,152600,152900,16278,340622,340022,OK
309.85,TraderOne,Tick,891,889,2,-2,152600,153400,16278,339622,339022,OK
309.85,TraderOne,Tick,891,889,2,-2,152600,153400,16278,339622,339022,OK
310.47,TraderOne,Tick,891,889,2,-2,152600,153400,16278,339622,339022,OK
311.25,TraderOne,Tick,891,899,-8,-2,153600,154200,16124,1875776,336176,OK
311.88,TraderOne,Tick,891,899,-8,8,154100,154200,16124,335076,335876,OK
311.88,TraderOne,Tick,891,899,-8,8,154100,154200,16124,335076,335876,OK
312.35,TraderOne,Tick,891,899,-8,8,154100,154200,16124,335076,335876,OK
312.5,TraderOne,Tick,891,899,-8,8,154100,154200,16124,335076,335876,OK
312.82,TraderOne,Tick,891,899,-8,8,154100,154200,16124,335076,335876,OK
312.97,TraderOne,Tick,911,899,12,-12,154100,154200,16278,335922,334722,OK
313.6,TraderOne,Tick,921,899,22,-22,154100,154300,16586,335614,331214,OK
313.75,TraderOne,Tick,921,899,22,-22,154500,154300,16586,335614,340014,OK
314.07,TraderOne,Tick,921,899,22,-22,154500,154300,16586,335614,340014,OK
314.22,TraderOne,Tick,921,899,22,-22,154500,154300,16586,335614,340014,OK
314.53,TraderOne,Tick,921,899,22,-22,154500,154300,16586,335614,340014,OK
314.69,TraderOne,Tick,921,899,22,-22,154500,154300,16586,335614,340014,OK
315.0,TraderOne,Tick,921,899,22,-22,154500,154300,16586,335614,340014,OK
315.32,TraderOne,Tick,921,899,22,-22,154500,154300,16586,335614,340014,OK
315.47,TraderOne,Tick,921,899,22,-22,154500,154300,16586,335614,340014,OK
315.78,TraderOne,Tick,921,899,22,-22,154500,154300,16586,335614,340014,OK
316.1,TraderOne,Tick,921,899,22,-22,154500,154300,16586,335614,340014,OK
316.1,TraderOne,Tick,921,899,22,-22,154500,154300,16586,335614,340014,OK
316.41,TraderOne,Tick,921,899,22,-22,154500,154300,16586,335614,340014,OK
316.72,TraderOne,Tick,921,899,22,-22,154500,154300,16586,335614,340014,OK
317.03,TraderOne,Tick,921,899,22,-22,154200,154300,16586,335614,333414,OK
317.35,TraderOne,Tick,921,899,22,-22,154300,154200,16586,335614,337814,OK
317.82,TraderOne,Tick,921,899,22,-22,154500,154200,16586,335614,342214,OK
317.97,TraderOne,Tick,921,899,22,-22,154500,154200,16586,335614,342214,OK
318.13,TraderOne,Tick,921,899,22,-22,154500,154200,16586,335614,342214,OK
318.6,TraderOne,Tick,921,909,12,-12,154300,153800,16895,337305,340905,OK
318.75,TraderOne,Tick,921,919,2,-12,154300,153800,17204,1879996,342596,OK
319.07,TraderOne,Tick,921,929,-8,8,154300,153800,17513,344687,342287,OK
319.38,TraderOne,Tick,921,939,-18,18,154300,153800,17822,348378,342978,OK
319.69,TraderOne,Tick,921,949,-28,28,154300,153800,18131,353069,344669,OK
320.0,TraderOne,Tick,921,959,-38,28,154300,153700,18440,1895760,347360,OK
320.32,TraderOne,Tick,921,969,-48,48,154200,153700,18749,361551,347151,OK
320.78,TraderOne,Tick,921,979,-58,58,154200,153900,19057,365243,347843,OK
321.1,TraderOne,Tick,921,989,-68,68,154200,153900,19365,367935,347535,OK
321.1,TraderOne,Tick,921,989,-68,68,154200,153900,19365,367935,347535,OK
321.41,TraderOne,Tick,921,1009,-88,88,154400,153900,19981,373319,346919,OK
321.57,TraderOne,Tick,921,1009,-88,88,154400,153900,19981,373319,346919,OK
321.88,TraderOne,Tick,921,1009,-88,88,154400,153800,19981,373319,346919,OK
322.19,TraderOne,Tick,921,1009,-88,88,154400,153800,19981,373319,346919,OK
322.35,TraderOne,Tick,921,1009,-88,88,154400,153800,19981,373319,346919,OK
322.66,TraderOne,Tick,921,1009,-88,88,154200,153800,19981,373319,346919,OK
322.97,TraderOne,Tick,921,1009,-88,88,154200,153800,19981,373319,346919,OK
323.28,TraderOne,Tick,921,1009,-88,88,154200,153800,19981,373319,346919,OK
323.44,TraderOne,Tick,921,1009,-88,88,154400,153800,19981,373319,346919,OK
323.75,TraderOne,Tick,921,1009,-88,88,154400,153800,19981,373319,346919,OK
323.91,TraderOne,Tick,921,1009,-88,88,154400,153800,19981,373319,346919,OK
324.22,TraderOne,Tick,921,1009,-88,88,154400,153800,19981,373319,346919,OK
324.53,TraderOne,Tick,921,1009,-88,88,153900,153800,19981,373319,364519,OK
324.85,TraderOne,Tick,921,1009,-88,88,153900,153800,19981,373319,364519,OK
324.85,TraderOne,Tick,921,1009,-88,88,153900,153800,19981,373319,364519,OK
325.32,TraderOne,Tick,921,1009,-88,88,153900,153600,19981,373319,346919,OK
325.47,TraderOne,Tick,925,1009,-84,88,153400,153600,19920,-240220,390980,OK
325.94,TraderOne,Tick,925,1009,-84,84,153400,153600,19920,373780,390580,OK
325.94,TraderOne,Tick,925,1009,-84,84,153400,153600,19920,373780,390580,OK
326.1,TraderOne,Tick,935,1009,-74,84,153000,153600,19767,-1159067,399133,OK
326.41,TraderOne,Tick,935,1009,-74,74,153000,153600,19767,375933,398133,OK
326.88,TraderOne,Tick,935,1009,-74,74,153000,153500,19767,375933,398133,OK
326.88,TraderOne,Tick,935,1009,-74,74,153000,153500,19767,375933,398133,OK
327.35,TraderOne,Tick,935,1009,-74,74,153000,153400,19767,375933,398133,OK
327.35,TraderOne,Tick,935,1009,-74,74,153000,153400,19767,375933,398133,OK
327.82,TraderOne,Tick,935,1009,-74,74,154000,153400,19767,375933,353733,OK
327.97,TraderOne,Tick,935,1009,-74,74,154000,153400,19767,375933,353733,OK
328.13,TraderOne,Tick,945,1009,-64,74,152900,153400,19614,-1153914,399286,OK
328.6,TraderOne,Tick,945,1009,-64,64,152900,153400,19614,380086,399286,OK
328.75,TraderOne,Tick,945,1009,-64,64,152900,153400,19614,380086,399286,OK
328.91,TraderOne,Tick,945,1009,-64,64,152900,153400,19614,380086,399286,OK
329.22,TraderOne,Tick,945,1009,-64,64,152900,153400,19614,380086,399286,OK
329.53,TraderOne,Tick,945,1009,-64,64,152900,153400,19614,380086,399286,OK
329.69,TraderOne,Tick,945,1009,-64,64,152900,153400,19614,380086,399286,OK
329.85,TraderOne,Tick,945,1009,-64,64,152900,153400,19614,380086,399286,OK
330.16,TraderOne,Tick,945,1009,-64,64,152900,153400,19614,380086,399286,OK
330.47,TraderOne,Tick,945,1019,-74,64,154000,153500,19460,1916240,359040,OK
330.94,TraderOne,Tick,945,1019,-74,74,154000,153500,19460,380240,358040,OK
330.94,TraderOne,Tick,945,1019,-74,74,154000,153500,19460,380240,358040,OK
331.25,TraderOne,Tick,945,1019,-74,74,154000,153400,19460,380240,358040,OK
331.41,TraderOne,Tick,945,1019,-74,74,154000,153400,19460,380240,358040,OK
331.88,TraderOne,Tick,955,1019,-64,74,152900,153400,19307,-1150607,402593,OK
332.03,TraderOne,Tick,955,1019,-64,64,152900,153400,19307,382393,401593,OK
332.19,TraderOne,Tick,955,1019,-64,64,152900,153400,19307,382393,401593,OK
332.35,TraderOne,Tick,955,1029,-74,64,154000,153400,19153,1919547,363347,OK
332.82,TraderOne,Tick,955,1029,-74,74,154000,153400,19153,384547,362347,OK
332.97,TraderOne,Tick,955,1029,-74,74,154000,153400,19153,384547,362347,OK
333.28,TraderOne,Tick,955,1029,-74,74,154000,153400,19153,384547,362347,OK
333.44,TraderOne,Tick,955,1029,-74,74,154000,153400,19153,384547,362347,OK
333.6,TraderOne,Tick,955,1029,-74,74,154000,153400,19153,384547,362347,OK
334.22,TraderOne,Tick,955,1029,-74,74,154000,153300,19153,384547,362347,OK
334.53,TraderOne,Tick,955,1029,-74,74,154000,153200,19153,384547,362347,OK
334.69,TraderOne,Tick,955,1029,-74,74,154000,153200,19153,384547,362347,OK
335.0,TraderOne,Tick,955,1029,-74,74,154000,153200,19153,384547,362347,OK
335.16,TraderOne,Tick,955,1029,-74,74,154000,153200,19153,384547,362347,OK
335.47,TraderOne,Tick,955,1029,-74,74,154000,153200,19153,384547,362347,OK
335.78,TraderOne,Tick,965,1029,-64,74,152800,153200,19000,-1145300,405900,OK
336.1,TraderOne,Tick,965,1029,-64,64,152800,153200,19000,386700,405900,OK
336.1,TraderOne,Tick,965,1029,-64,64,152800,153200,19000,386700,405900,OK
336.41,TraderOne,Tick,965,1039,-74,64,153800,153300,18846,1921854,366654,OK
336.88,TraderOne,Tick,965,1039,-74,74,153800,153300,18846,387854,365654,OK
337.03,TraderOne,Tick,965,1039,-74,74,153800,153300,18846,387854,365654,OK
337.35,TraderOne,Tick,965,1039,-74,74,153800,153300,18846,387854,365654,OK
337.5,TraderOne,Tick,965,1039,-74,74,153800,153300,18846,387854,365654,OK
337.66,TraderOne,Tick,965,1039,-74,74,153800,153300,18846,387854,365654,OK
337.97,TraderOne,Tick,965,1039,-74,74,153800,153300,18846,387854,365654,OK
338.13,TraderOne,Tick,965,1039,-74,74,153800,153300,18846,387854,365654,OK
338.44,TraderOne,Tick,965,1039,-74,74,153800,153300,18846,387854,365654,OK
338.6,TraderOne,Tick,965,1039,-74,74,153800,153300,18846,387854,365654,OK
338.91,TraderOne,Tick,965,1039,-74,74,153800,153300,18846,387854,365654,OK
339.22,TraderOne,Tick,965,1039,-74,74,154000,153300,18846,387854,365654,OK
339.53,TraderOne,Tick,965,1039,-74,74,154000,153500,18846,387854,365654,OK
339.69,TraderOne,Tick,965,1039,-74,74,154000,153500,18846,387854,365654,OK
340.16,TraderOne,Tick,965,1039,-74,74,154000,153500,18846,387854,365654,OK
340.16,TraderOne,Tick,965,1039,-74,74,154000,153500,18846,387854,365654,OK
340.47,TraderOne,Tick,965,1039,-74,74,154000,153500,18846,387854,365654,OK
340.78,TraderOne,Tick,965,1039,-74,74,153800,153300,18846,387854,365654,OK
340.94,TraderOne,Tick,965,1039,-74,74,153800,153300,18846,387854,365654,OK
341.1,TraderOne,Tick,965,1039,-74,74,153800,153300,18846,387854,365654,OK
341.41,TraderOne,Tick,965,1039,-74,74,153800,153300,18846,387854,365654,OK
341.72,TraderOne,Tick,965,1039,-74,74,154100,153300,18846,387854,365654,OK
341.88,TraderOne,Tick,965,1039,-74,74,154100,153300,18846,387854,365654,OK
342.19,TraderOne,Tick,965,1039,-74,74,154100,153300,18846,387854,365654,OK
342.35,TraderOne,Tick,965,1039,-74,74,154100,153300,18846,387854,365654,OK
342.66,TraderOne,Tick,965,1039,-74,74,154100,153300,18846,387854,365654,OK
343.13,TraderOne,Tick,965,1039,-74,74,154100,153300,18846,387854,365654,OK
343.13,TraderOne,Tick,965,1039,-74,74,154100,153300,18846,387854,365654,OK
343.6,TraderOne,Tick,965,1039,-74,74,154100,153300,18846,387854,365654,OK
343.6,TraderOne,Tick,965,1039,-74,74,154100,153300,18846,387854,365654,OK
343.91,TraderOne,Tick,975,1039,-64,74,152800,153300,18693,-1140993,411207,OK
344.38,TraderOne,Tick,975,1039,-64,64,152800,153000,18693,391007,403807,OK
344.38,TraderOne,Tick,975,1039,-64,64,152800,153000,18693,391007,403807,OK
344.69,TraderOne,Tick,985,1039,-54,64,152500,152900,18540,-1135840,409360,OK
345.0,TraderOne,Tick,985,1039,-54,54,152500,152900,18540,392160,408360,OK
345.16,TraderOne,Tick,985,1039,-54,54,152500,152900,18540,392160,408360,OK
345.47,TraderOne,Tick,985,1039,-54,54,152500,152900,18540,392160,408360,OK
345.63,TraderOne,Tick,985,1039,-54,54,152500,152700,18540,392160,402960,OK
345.94,TraderOne,Tick,985,1042,-57,54,152900,152700,18494,850906,381406,OK
346.25,TraderOne,Tick,985,1052,-67,67,152800,152700,18800,393500,386800,OK
346.72,TraderOne,Tick,985,1062,-77,77,152800,152600,19106,395194,379794,OK
346.88,TraderOne,Tick,985,1062,-77,77,152800,152800,19106,395194,395194,OK
346.88,TraderOne,Tick,985,1062,-77,77,152800,152700,19106,395194,387494,OK
